1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
,,,,13816,,,,,,,14841,,,,,,,,,,8118,,,,,,10916,,10218,8273,,12821,3201,,,,,,,,,,13549,1944,9485,,,,,,,,,,,4147,,,12583,,,,,,,5814,6110,,12907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5195
,,,,13817,,,,,,,14842,,,,,,,,,,8119,,,,,,10917,,10219,8274,,12822,3202,,,,,,,,,,13550,1945,9486,,,,,,,,,,,4151,,,12584,,,,,,,5838,6111,,12908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196
,,,,13818,,,,,,,14843,,,,,,,,,,8120,,,,,,10918,,10220,8275,,12823,3224,,,,,,,,,,13551,1946,9487,,,,,,,,,,, ,,,12585,,,,,,,5839,6112,,12909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220
,,,,13819,,,,,,,14866,,,,,,,,,,8121,,,,,,10919,,10243,8276,,12824,3225,,,,,,,,,,13552,2396,9488,,,,,,,,,,,,,,12586,,,,,,,5862,6134,,12930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5221
,,,,13839,,,,,,,14867,,,,,,,,,,8122,,,,,,10936,,10244,8277,,12825,3226,,,,,,,,,,13553,2397,9489,,,,,,,,,,,,,,12587,,,,,,,5863,6135,,12931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5222
,,,,13840,,,,,,,15316,,,,,,,,,,8123,,,,,,10937,,10245,8298,,12844,3227,,,,,,,,,,13554,2398,9490,,,,,,,,,,,,,,12588,,,,,,,5864,6136,,12932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5245
,,,,13841,,,,,,,15340,,,,,,,,,,8124,,,,,,10938,,10769,8299,,12845,3228,,,,,,,,,,13573,2399,9510,,,,,,,,,,,,,,12607,,,,,,,5886,6137,,12933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246
,,,,13842,,,,,,,15341,,,,,,,,,,8140,,,,,,10939,,10770,8300,,12846,3249,,,,,,,,,,13574,2400,9511,,,,,,,,,,,,,,12608,,,,,,,5887,6138,,12956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5247
,,,,13843,,,,,,,15342,,,,,,,,,,8141,,,,,,10940,,10793,8301,,12847,3250,,,,,,,,,,13575,2417,9512,,,,,,,,,,,,,,12609,,,,,,,5888,6139,,12957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269
,,,,13844,,,,,,,15343,,,,,,,,,,8142,,,,,,10941,,10794,8302,,12848,3251,,,,,,,,,,13576,2418,9513,,,,,,,,,,,,,,12610,,,,,,,5889,6140,,13354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270
,,,,13845,,,,,,,15365,,,,,,,,,,8143,,,,,,10942,,10795,8323,,12849,3252,,,,,,,,,,13577,2419,9514,,,,,,,,,,,,,,12611,,,,,,,5912,6159,,13355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271
,,,,13864,,,,,,,15366,,,,,,,,,,8144,,,,,,10943,,10796,8324,,12850,3253,,,,,,,,,,13578,2420,9536,,,,,,,,,,,,,,12612,,,,,,,5913,6160,,13356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5272
,,,,13865,,,,,,,15367,,,,,,,,,,8145,,,,,,10944,,10818,8325,,12870,3254,,,,,,,,,,13579,2421,9537,,,,,,,,,,,,,,12613,,,,,,,5914,6161,,13357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5294
,,,,13866,,,,,,,15368,,,,,,,,,,8146,,,,,,10961,,10819,8326,,12871,3273,,,,,,,,,,13580,2422,9538,,,,,,,,,,,,,,12632,,,,,,,5937,6162,,13379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295
,,,,13867,,,,,,,15387,,,,,,,,,,8147,,,,,,10962,,10820,8327,,12872,3274,,,,,,,,,,13597,2423,9561,,,,,,,,,,,,,,12633,,,,,,,5938,6163,,13380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296
,,,,13868,,,,,,,15388,,,,,,,,,,8148,,,,,,10963,,10843,8348,,12873,3275,,,,,,,,,,13598,2424,9562,,,,,,,,,,,,,,12634,,,,,,,5939,6164,,13381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319
,,,,13869,,,,,,,15389,,,,,,,,,,8149,,,,,,10964,,10844,8824,,12874,3276,,,,,,,,,,13599,2425,10008,,,,,,,,,,,,,,12635,,,,,,,5962,6165,,13382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320
,,,,13870,,,,,,,15390,,,,,,,,,,8150,,,,,,10965,,11395,8825,,12875,3277,,,,,,,,,,13600,2441,10009,,,,,,,,,,,,,,12636,,,,,,,5963,6183,,13383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795
,,,,13889,,,,,,,15391,,,,,,,,,,8166,,,,,,10966,, ,8848,,12896,3278,,,,,,,,,,13601,2442,10010,,,,,,,,,,,,,,12637,,,,,,,5964,6184,,13384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5820
,,,,13890,,,,,,,15392,,,,,,,,,,8167,,,,,,10967,,,8849,,12897,3279,,,,,,,,,,13602,2443,10013,,,,,,,,,,,,,,12638,,,,,,,6512,6185,,13402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5845
,,,,13891,,,,,,,15393,,,,,,,,,,8168,,,,,,10968,,,8850,,12898,3280,,,,,,,,,,13603,2444,10014,,,,,,,,,,,,,,12657,,,,,,,6537,6186,,13403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846
,,,,13892,,,,,,,15412,,,,,,,,,,8169,,,,,,10969,,,8873,,12899,3298,,,,,,,,,,13604,2445,10033,,,,,,,,,,,,,,12658,,,,,,,6562,6187,,13404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5870
,,,,13893,,,,,,,15413,,,,,,,,,,8170,,,,,,10986,,,8874,,12922,3299,,,,,,,,,,13605,2446,10034,,,,,,,,,,,,,,12659,,,,,,,6587,6188,,13405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871
,,,,13894,,,,,,,15414,,,,,,,,,,8171,,,,,,10987,,,8875,,12923,3300,,,,,,,,,,13623,2447,10035,,,,,,,,,,,,,,12660,,,,,,,6588,6189,,13406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5872
,,,,13895,,,,,,,15415,,,,,,,,,,8172,,,,,,10988,,,8898,,13297,3301,,,,,,,,,,13624,2448,10036,,,,,,,,,,,,,,12661,,,,,,,7137,6190,,13407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895
,,,,13896,,,,,,,15416,,,,,,,,,,8173,,,,,,10989,,,8899,,13322,3302,,,,,,,,,,13625,2449,10037,,,,,,,,,,,,,,12662,,,,,,, ,6208,,13408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5896
,,,,13914,,,,,,,15417,,,,,,,,,,8174,,,,,,10990,,,8900,,13346,3303,,,,,,,,,,13626,2450,10038,,,,,,,,,,,,,,12663,,,,,,,,6209,,13409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5897
,,,,13915,,,,,,,15418,,,,,,,,,,8192,,,,,,10991,,,8901,,13347,3304,,,,,,,,,,13627,2466,10039,,,,,,,,,,,,,,12680,,,,,,,,6210,,13410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920
,,,,13916,,,,,,,15437,,,,,,,,,,8193,,,,,,10992,,,8924,,13370,3305,,,,,,,,,,13628,2467,10059,,,,,,,,,,,,,,12681,,,,,,,,6211,,13426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921
,,,,13917,,,,,,,15438,,,,,,,,,,8194,,,,,,10993,,,8925,,13371,3323,,,,,,,,,,13629,2468,10060,,,,,,,,,,,,,,12682,,,,,,,,6212,,13427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,,,,13918,,,,,,,15439,,,,,,,,,,8195,,,,,,10994,,,8926,,13372,3324,,,,,,,,,,13630,2469,10061,,,,,,,,,,,,,,12683,,,,,,,,6213,,13428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13919,,,,,,,15440,,,,,,,,,,8196,,,,,,11011,,,8949,,13373,3325,,,,,,,,,,13649,2470,10062,,,,,,,,,,,,,,12684,,,,,,,,6214,,13429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13920,,,,,,,15441,,,,,,,,,,8197,,,,,,11012,,,8950,,13374,3326,,,,,,,,,,13650,2471,10063,,,,,,,,,,,,,,12685,,,,,,,,6215,,13430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13921,,,,,,,15442,,,,,,,,,,8614,,,,,,11013,,, ,,13375,3327,,,,,,,,,,13651,2472,10064,,,,,,,,,,,,,,12686,,,,,,,,6233,,13431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13939,,,,,,,15464,,,,,,,,,,8615,,,,,,11014,,,,,13395,3328,,,,,,,,,,13652,2473,10065,,,,,,,,,,,,,,12687,,,,,,,,6234,,13432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13940,,,,,,,15465,,,,,,,,,,8616,,,,,,11015,,,,,13396,3329,,,,,,,,,,13653,2474,10084,,,,,,,,,,,,,,12688,,,,,,,,6235,,13433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13941,,,,,,,15466,,,,,,,,,,8617,,,,,,11016,,,,,13397,3330,,,,,,,,,,13654,2475,10085,,,,,,,,,,,,,,12705,,,,,,,,6236,,13434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13942,,,,,,,15467,,,,,,,,,,8618,,,,,,11017,,,,,13398,3348,,,,,,,,,,13655,2491,10086,,,,,,,,,,,,,,12706,,,,,,,,6237,,13435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13943,,,,,,,15491,,,,,,,,,,8619,,,,,,11018,,,,,13399,3349,,,,,,,,,,13674,2492,10087,,,,,,,,,,,,,,12707,,,,,,,,6238,,13451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13964,,,,,,, ,,,,,,,,,,8638,,,,,,11038,,,,,13400,3350,,,,,,,,,,13675,2493,10088,,,,,,,,,,,,,,12708,,,,,,,,6239,,13452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13965,,,,,,,,,,,,,,,,,8639,,,,,,11039,,,,,13401,3351,,,,,,,,,,13676,2494,10089,,,,,,,,,,,,,,12709,,,,,,,,6735,,13453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13966,,,,,,,,,,,,,,,,,8640,,,,,,11040,,,,,13419,3352,,,,,,,,,,13677,2495,10090,,,,,,,,,,,,,,12710,,,,,,,,6736,,13454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13989,,,,,,,,,,,,,,,,,8641,,,,,,11041,,,,,13420,3353,,,,,,,,,,13678,2496,10091,,,,,,,,,,,,,,12711,,,,,,,,6737,,13455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,13990,,,,,,,,,,,,,,,,,8642,,,,,,11042,,,,,13421,3354,,,,,,,,,,13679,2497,10110,,,,,,,,,,,,,,12712,,,,,,,,6759,,13456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14389,,,,,,,,,,,,,,,,,8643,,,,,,11064,,,,,13422,3355,,,,,,,,,,13700,2498,10111,,,,,,,,,,,,,,12713,,,,,,,,6760,,13457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14390,,,,,,,,,,,,,,,,,8644,,,,,,11065,,,,,13423,3373,,,,,,,,,,13701,2499,10112,,,,,,,,,,,,,,12733,,,,,,,,6761,,13458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14391,,,,,,,,,,,,,,,,,8645,,,,,,11066,,,,,13424,3374,,,,,,,,,,13702,2518,10113,,,,,,,,,,,,,,12734,,,,,,,,6762,,13459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14414,,,,,,,,,,,,,,,,,8646,,,,,,11067,,,,,13425,3375,,,,,,,,,,13703,2519,10114,,,,,,,,,,,,,,12735,,,,,,,,6763,,13460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14415,,,,,,,,,,,,,,,,,8647,,,,,,11089,,,,,13444,3376,,,,,,,,,,13704,2520,10115,,,,,,,,,,,,,,12736,,,,,,,,6764,,13476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14416,,,,,,,,,,,,,,,,,8648,,,,,,11090,,,,,13445,3377,,,,,,,,,,13725,2521,10136,,,,,,,,,,,,,,12737,,,,,,,,6765,,13477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14417,,,,,,,,,,,,,,,,,8664,,,,,,11091,,,,,13446,3378,,,,,,,,,,13726,2522,10137,,,,,,,,,,,,,,12760,,,,,,,,6783,,13478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14418,,,,,,,,,,,,,,,,,8665,,,,,,11115,,,,,13447,3379,,,,,,,,,,13727,2523,10138,,,,,,,,,,,,,,12761,,,,,,,,6784,,13479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14439,,,,,,,,,,,,,,,,,8666,,,,,,11491,,,,,13448,3380,,,,,,,,,,13728,2524,10139,,,,,,,,,,,,,,12786,,,,,,,,6785,,13480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14440,,,,,,,,,,,,,,,,,8667,,,,,,11492,,,,,13449,3398,,,,,,,,,,13729,2543,10161,,,,,,,,,,,,,,13157,,,,,,,,6786,,13481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14441,,,,,,,,,,,,,,,,,8668,,,,,,11493,,,,,13450,3399,,,,,,,,,,14151,2544,10162,,,,,,,,,,,,,,13158,,,,,,,,6787,,13482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14442,,,,,,,,,,,,,,,,,8669,,,,,,11516,,,,,13469,3400,,,,,,,,,,14174,2545,10163,,,,,,,,,,,,,,13159,,,,,,,,6788,,13483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14443,,,,,,,,,,,,,,,,,8670,,,,,,11517,,,,,13470,3402,,,,,,,,,,14175,2546,10187,,,,,,,,,,,,,,13160,,,,,,,,6789,,13484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14444,,,,,,,,,,,,,,,,,8671,,,,,,11518,,,,,13471,3403,,,,,,,,,,14176,3023,10639,,,,,,,,,,,,,,13161,,,,,,,,6790,,13501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14464,,,,,,,,,,,,,,,,,8672,,,,,,11540,,,,,13472,3876,,,,,,,,,,14177,3024,10660,,,,,,,,,,,,,,13162,,,,,,,,6808,,13502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14465,,,,,,,,,,,,,,,,,8673,,,,,,11541,,,,,13473,3877,,,,,,,,,,14178,3025,10661,,,,,,,,,,,,,,13163,,,,,,,,6809,,13503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14466,,,,,,,,,,,,,,,,,8689,,,,,,11542,,,,,13474,3901,,,,,,,,,,14198,3042,10662,,,,,,,,,,,,,,13182,,,,,,,,6810,,13504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14467,,,,,,,,,,,,,,,,,8690,,,,,,11543,,,,,13475,3902,,,,,,,,,,14199,3043,10663,,,,,,,,,,,,,,13183,,,,,,,,6811,,13505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14468,,,,,,,,,,,,,,,,,8691,,,,,,11544,,,,,13494,3903,,,,,,,,,,14200,3044,10664,,,,,,,,,,,,,,13184,,,,,,,,6812,,13506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14469,,,,,,,,,,,,,,,,,8692,,,,,,11565,,,,,13496,3904,,,,,,,,,,14201,3045,10687,,,,,,,,,,,,,,13185,,,,,,,,6813,,13507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14489,,,,,,,,,,,,,,,,,8693,,,,,,11566,,,,,13497,3923,,,,,,,,,,14202,3046,10688,,,,,,,,,,,,,,13186,,,,,,,,6814,,13508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14490,,,,,,,,,,,,,,,,,8694,,,,,,11567,,,,,13498,3924,,,,,,,,,,14203,3047,10689,,,,,,,,,,,,,,13187,,,,,,,,6833,,13509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14491,,,,,,,,,,,,,,,,,8695,,,,,,11568,,,,,13499,3925,,,,,,,,,,14204,3048,10690,,,,,,,,,,,,,,13188,,,,,,,,6834,,13528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14492,,,,,,,,,,,,,,,,,8696,,,,,,11569,,,,,13500,3926,,,,,,,,,,14205,3049,10712,,,,,,,,,,,,,,13208,,,,,,,,6835,,13529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14493,,,,,,,,,,,,,,,,,8697,,,,,,11588,,,,,13522,3927,,,,,,,,,,14223,3050,10713,,,,,,,,,,,,,,13209,,,,,,,,6836,,13530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14494,,,,,,,,,,,,,,,,,8698,,,,,,11589,,,,,13523,3928,,,,,,,,,,14224,3067,10714,,,,,,,,,,,,,,13210,,,,,,,,6837,,13531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14495,,,,,,,,,,,,,,,,,8714,,,,,,11590,,,,,13524,3929,,,,,,,,,,14225,3068,10738,,,,,,,,,,,,,,13211,,,,,,,,6838,,13532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14514,,,,,,,,,,,,,,,,,8715,,,,,,11591,,,,,13547,3948,,,,,,,,,,14226,3069,10739,,,,,,,,,,,,,,13212,,,,,,,,6839,,13533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14515,,,,,,,,,,,,,,,,,8716,,,,,,11592,,,,,13548,3949,,,,,,,,,,14227,3070,10763,,,,,,,,,,,,,,13213,,,,,,,,6858,,13534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14516,,,,,,,,,,,,,,,,,8717,,,,,,11593,,,,,13572,3950,,,,,,,,,,14228,3071, ,,,,,,,,,,,,,,13233,,,,,,,,6859,,13555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14517,,,,,,,,,,,,,,,,,8718,,,,,,11594,,,,,13971,3951,,,,,,,,,,14229,3072,,,,,,,,,,,,,,,13234,,,,,,,,6860,,13556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14518,,,,,,,,,,,,,,,,,8719,,,,,,11614,,,,,13972,3952,,,,,,,,,,14230,3073,,,,,,,,,,,,,,,13235,,,,,,,,6861,,13557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14519,,,,,,,,,,,,,,,,,8720,,,,,,11615,,,,,13996,3953,,,,,,,,,,14249,3074,,,,,,,,,,,,,,,13236,,,,,,,,6862,,13558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14520,,,,,,,,,,,,,,,,,8721,,,,,,11616,,,,,13997,3954,,,,,,,,,,14250,3075,,,,,,,,,,,,,,,13237,,,,,,,,6863,,13559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14521,,,,,,,,,,,,,,,,,8722,,,,,,11617,,,,,13998,3973,,,,,,,,,,14251,3092,,,,,,,,,,,,,,,13238,,,,,,,,6864,,13979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14539,,,,,,,,,,,,,,,,,8723,,,,,,11618,,,,,13999,3974,,,,,,,,,,14252,3093,,,,,,,,,,,,,,,13258,,,,,,,,7360,,13980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14540,,,,,,,,,,,,,,,,,8739,,,,,,11619,,,,,14000,3975,,,,,,,,,,14253,3094,,,,,,,,,,,,,,,13259,,,,,,,,7361,,13981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14541,,,,,,,,,,,,,,,,,8740,,,,,,11639,,,,,14021,3976,,,,,,,,,,14254,3095,,,,,,,,,,,,,,,13260,,,,,,,,7362,,13982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14542,,,,,,,,,,,,,,,,,8741,,,,,,11640,,,,,14022,3977,,,,,,,,,,14275,3096,,,,,,,,,,,,,,,13261,,,,,,,,7384,,14004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14543,,,,,,,,,,,,,,,,,8742,,,,,,11641,,,,,14023,3978,,,,,,,,,,14276,3097,,,,,,,,,,,,,,,13262,,,,,,,,7385,,14005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14544,,,,,,,,,,,,,,,,,8743,,,,,,11642,,,,,14024,3979,,,,,,,,,,14277,3098,,,,,,,,,,,,,,,13263,,,,,,,,7386,,14006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14545,,,,,,,,,,,,,,,,,8744,,,,,,11643,,,,,14025,3980,,,,,,,,,,14278,3099,,,,,,,,,,,,,,,13283,,,,,,,,7387,,14007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14546,,,,,,,,,,,,,,,,,8745,,,,,,11644,,,,,14045,3998,,,,,,,,,,14279,3100,,,,,,,,,,,,,,,13284,,,,,,,,7388,,14008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14564,,,,,,,,,,,,,,,,,8746,,,,,,11664,,,,,14046,3999,,,,,,,,,,14300,3117,,,,,,,,,,,,,,,13285,,,,,,,,7389,,14009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14565,,,,,,,,,,,,,,,,,8747,,,,,,11665,,,,,14047,4000,,,,,,,,,,14301,3118,,,,,,,,,,,,,,,13286,,,,,,,,7408,,14027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14566,,,,,,,,,,,,,,,,,8748,,,,,,11666,,,,,14048,4001,,,,,,,,,,14302,3119,,,,,,,,,,,,,,,13287,,,,,,,,7409,,14028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14567,,,,,,,,,,,,,,,,,8749,,,,,,11667,,,,,14049,4002,,,,,,,,,,14303,3120,,,,,,,,,,,,,,,13288,,,,,,,,7410,,14029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14589,,,,,,,,,,,,,,,,,8765,,,,,,11691,,,,,14050,4003,,,,,,,,,,14326,3121,,,,,,,,,,,,,,,13308,,,,,,,,7411,,14030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14590,,,,,,,,,,,,,,,,,8766,,,,,,12116,,,,,14069,4023,,,,,,,,,,14327,3122,,,,,,,,,,,,,,,13309,,,,,,,,7412,,14031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14591,,,,,,,,,,,,,,,,,8767,,,,,,12117,,,,,14070,4024,,,,,,,,,,14328,3123,,,,,,,,,,,,,,,13310,,,,,,,,7413,,14032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14614,,,,,,,,,,,,,,,,,8768,,,,,,12118,,,,,14071,4025,,,,,,,,,,14799,3124,,,,,,,,,,,,,,,13311,,,,,,,,7433,,14033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14615,,,,,,,,,,,,,,,,,8769,,,,,,12141,,,,,14072,4576,,,,,,,,,,14800,3143,,,,,,,,,,,,,,,13312,,,,,,,,7434,,14034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,14640,,,,,,,,,,,,,,,,,8770,,,,,,12142,,,,,14073,4577,,,,,,,,,,14801,3144,,,,,,,,,,,,,,,13313,,,,,,,,7435,,14035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15014,,,,,,,,,,,,,,,,,8771,,,,,,12143,,,,,14074,4578,,,,,,,,,,14802,3145,,,,,,,,,,,,,,,13331,,,,,,,,7436,,14051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15015,,,,,,,,,,,,,,,,,8772,,,,,,12166,,,,,14075,4601,,,,,,,,,,14803,3146,,,,,,,,,,,,,,,13332,,,,,,,,7437,,14052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15016,,,,,,,,,,,,,,,,,8773,,,,,,12167,,,,,14094,4602,,,,,,,,,,14824,3147,,,,,,,,,,,,,,,13333,,,,,,,,7438,,14053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15039,,,,,,,,,,,,,,,,,8774,,,,,,12168,,,,,14095,4624,,,,,,,,,,14825,3169,,,,,,,,,,,,,,,13334,,,,,,,,7458,,14054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15040,,,,,,,,,,,,,,,,,8775,,,,,,12190,,,,,14096,4625,,,,,,,,,,14826,3669,,,,,,,,,,,,,,,13335,,,,,,,,7459,,14055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15041,,,,,,,,,,,,,,,,,8791,,,,,,12191,,,,,14097,4626,,,,,,,,,,14827,3670,,,,,,,,,,,,,,,13336,,,,,,,,7460,,14056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15064,,,,,,,,,,,,,,,,,8792,,,,,,12192,,,,,14098,4649,,,,,,,,,,14828,3671,,,,,,,,,,,,,,,13337,,,,,,,,7461,,14057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15065,,,,,,,,,,,,,,,,,8793,,,,,,12193,,,,,14099,4650,,,,,,,,,,14829,3672,,,,,,,,,,,,,,,13338,,,,,,,,7486,,14058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15066,,,,,,,,,,,,,,,,,8794,,,,,,12214,,,,,14100,5226,,,,,,,,,,14849,3673,,,,,,,,,,,,,,,13358,,,,,,,,8011,,14059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15067,,,,,,,,,,,,,,,,,8795,,,,,,12215,,,,,14119,5227,,,,,,,,,,14850,3674,,,,,,,,,,,,,,,13359,,,,,,,,8012,,14060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15068,,,,,,,,,,,,,,,,,8796,,,,,,12216,,,,,14120,14522,,,,,,,,,,14851,3675,,,,,,,,,,,,,,,13360,,,,,,,,8013,,14076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15089,,,,,,,,,,,,,,,,,8797,,,,,,12217,,,,,14121,14523,,,,,,,,,,14852,3693,,,,,,,,,,,,,,,13361,,,,,,,,8033,,14077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
